auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,category_avg_gms
14293,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod der 4. Generation mit 20GB,und zus‰tzlichem Zubehˆr,1/22/06,1/29/06,7,1,86,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14294,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"iPod 30 GB, aus 2005, Photo, 4.Generation, Topger‰t",Superklang - Farbe weiss,1/22/06,1/22/06,0,1,198,20,180,Y,N,N,N,N,N,N,N,N,N,N,1,263.459
14296,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,IPOD mini 4 GB aus den USA,inkl Zubehˆr,1/22/06,1/22/06,0,1,93,1,150,Y,N,N,N,N,N,Y,N,N,N,N,1,263.459
14297,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,AppIe IPOD 20 GB 4. Generation + Zubehˆr (defekt),,1/22/06,1/29/06,7,1,69,1.99,0,N,N,N,N,Y,N,N,N,N,Y,N,1,207.358
14298,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,IPod 20Gb 4G + iTrip LCD sehr guter zustand,,1/22/06,1/25/06,3,9,39,230,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14299,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod 20GB 4. Generation, weiﬂ, unbenutzt",,1/22/06,1/29/06,7,1,14,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14303,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple ipod 20 GB 1A super,Apple ipod top zustand 20 GB mit tasche,1/22/06,1/23/06,1,1,73,1,130,Y,N,N,N,N,N,Y,N,N,N,N,1,207.358
14305,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"Apple Ipod 30 GB Video weiss , neuwertig  !!!",,1/22/06,1/25/06,3,1,75,1,250,Y,N,N,N,Y,N,N,N,N,Y,N,1,263.459
14306,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,"iPod Mini 6GB Blau fast unbenutzt, i-pod mini OVP",mit G¸rteltasche aus hochwertigem Silikon,1/22/06,1/23/06,1,1,200,199,210,Y,Y,N,N,Y,N,N,N,Y,N,Y,1,197.022
14310,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB (Photo),,1/22/06,1/29/06,7,1,0,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14311,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20 GB Weiﬂ,,1/22/06,1/24/06,2,1,1316,168.99,170,Y,N,N,N,Y,N,N,N,N,N,N,1,207.358
14314,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPOD 20GB; PHOTO; FARBDISPLAY;GARANTIE; ZUBEH÷R,,1/22/06,1/29/06,7,1,32,249.98,270,Y,N,N,N,N,N,N,N,N,N,N,1,207.358
14315,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20GB mit Rechnung,,1/22/06,1/29/06,7,1,183,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14317,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20GB mit Garantie Farbdisplay wie neu,,1/22/06,1/29/06,7,1,1062,1,0,N,Y,N,N,N,N,N,N,N,N,N,1,207.358
14321,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB 4. Generation,mit Pull-i f¸r iPod und Kopfhˆrer,1/22/06,1/29/06,7,1,49,1,199,Y,N,N,N,N,N,Y,N,N,N,N,1,207.358
14322,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30 GB + viel Zubehˆr,,1/22/06,1/27/06,5,1,34,1,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14323,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber, Apple iPod mini 6GB silber --------- mit viel Zubehˆr,"Mit Tasche, I-Trip, Alles OVP,  Rechnung vom 18.8.05",1/22/06,1/29/06,7,1,44,1,0,N,Y,N,N,N,N,Y,N,N,N,N,1,197.022
14326,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod - 20GB - incl. Dockingstation - wie neu,,1/22/06,1/29/06,7,1,156,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14327,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 30GB Video **NEU** SCHWARZ,,1/22/06,1/29/06,7,1,49,200,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14328,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,i-Pod mini 6GB Blau  *NEU* + Ferbedienung&Schutzfolien,,1/22/06,2/1/06,10,1,30,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.022
14329,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20G 20GB Farbdisplay Fotos + Tasche B-Ware,,1/22/06,1/27/06,5,1,11640,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14332,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod Photo 20GB mit Originalzubehˆr und in Silikonh¸lle,,1/22/06,1/27/06,5,1,65,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14334,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Xavier Naidoo Special Edition,30 GB Schwarzer iPod mit Gravur ==Limited Edition==,1/23/06,1/24/06,1,1,33,1,350,Y,Y,N,N,Y,N,N,N,Y,Y,Y,1,263.459
14335,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,APPLE iPod nano 2GB DE,,1/22/06,2/1/06,10,1,1376,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
14336,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple Ipod Mini 6GB silber + 6 Ipod Socken (Orig.),,1/22/06,1/29/06,7,1,43,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.022
14341,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,IPOD VIDEO 30GB **NEU**SCHWARZ,,1/23/06,1/25/06,2,9,54,311,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14342,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,I Pod Mini,,1/23/06,1/24/06,1,1,27,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
14343,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod 20 GB, 4. Generation OVP, Top Zustand",,1/23/06,1/30/06,7,1,586,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,207.358
14344,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,IPod 20 GB mit Zubehˆr***TOP***,,1/23/06,1/30/06,7,1,38,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14348,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Ipod 4G, 20GB DEFEKT!",,1/24/06,1/29/06,5,1,26,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,207.358
14350,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod mini 6 GB in silber wie neu mit Zubehˆr,,1/23/06,1/24/06,1,1,21,1,229,Y,N,N,N,N,N,N,N,N,N,N,1,197.022
14351,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple I Pod 30 GB Neu&OVP! ANSCHAUEN!! MP3-Player,,1/23/06,2/2/06,10,1,90,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14353,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,20GB Apple iPod neuwertiger Zustand,Klein aber Fein,1/23/06,1/30/06,7,1,59,1,0,N,Y,N,N,Y,N,N,N,N,N,Y,1,207.358
14355,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple IPod 20GB U2 Special Edition 4 Generation Selten,,1/23/06,1/28/06,5,1,401,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14358,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod MP3-Player 20 GB (4. Generation) + Tasche,,1/23/06,1/24/06,1,9,507,189.99,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14359,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple IPOD Video 30GB + Zubehˆr *OVP*,,1/23/06,1/24/06,1,1,141,1,299,Y,N,N,N,N,N,Y,N,N,N,N,1,263.459
14360,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"iPod Video (5G) 30GB weiﬂ, NEU -> ungeˆffnet & Garantie",,1/24/06,1/29/06,5,1,22,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,263.459
14362,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 5G 30GB schwarz neu 30 GB video,,1/23/06,2/2/06,10,1,245,1,285,Y,N,N,N,N,N,Y,N,N,N,N,1,263.459
14363,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Supergeiler I-pod G4 20GB mit komplettem Zubehˆr !!!,,1/23/06,1/23/06,0,1,107,1.99,225,Y,N,N,N,N,N,N,N,N,N,N,1,207.358
14364,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Ipod Video 5G black 10 Wochen alt + Apple Store Songs!,,1/23/06,1/28/06,5,1,109,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14365,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB Farbdisplay 4G;durch Umtausch Neuger‰t,Neuger‰t (eingeschweiﬂt); +Zubehˆr (gebraucht); OVP,1/23/06,1/24/06,1,9,11,275,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14367,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,apple iPod photo / 30 GB / neu / ovp / generation 2005,,1/23/06,1/25/06,2,7,1556,239.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14369,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !,,1/24/06,1/31/06,7,1,2165,1.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14370,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"Neu, OVP: Apple iPod Video, 5.Generation 30 GB",,1/24/06,1/31/06,7,1,197,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,263.459
14373,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE ipod 4. Generation 20 GB weiss defekt,,1/24/06,1/31/06,7,1,22,1,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14374,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod mini 6 GB Farbe blau mit Rechnung,,1/24/06,1/29/06,5,1,15,1,0,N,N,N,N,Y,N,N,N,Y,Y,N,1,197.022
14375,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB PC+Mac 4 Ge,,1/24/06,2/3/06,10,1,23,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,207.358
14376,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Ipod Video Schwarz mit 30 GB Speicher,,1/24/06,1/24/06,0,1,102,1,279,Y,Y,N,N,Y,N,N,N,Y,N,N,1,263.459
14377,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,SUPER ANGEBOT -  iPod mini 6 GB *blau* neu und ovp,,1/26/06,2/5/06,10,1,42,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.022
14378,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20 GB PC + Mac,,1/24/06,1/25/06,1,1,711,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,207.358
14379,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple Ipod 20gb 20 gb 4G + iTrip + Ledertasche,,1/24/06,1/31/06,7,1,78,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,207.358
14380,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,APPLE IPOD MINI 6GB  *NEUWERTIG* PINK!!,,1/24/06,1/27/06,3,1,40,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.022
14381,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Original iPod Video 30 GB schwarz von Apple !! NEU !!,,1/24/06,1/31/06,7,1,5,1.99,0,N,N,N,N,N,N,Y,N,N,Y,N,1,263.459
14383,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,"iPod mini, 6GB, 1500 Songs, silber, OVP+Kaufbeleg",,1/24/06,1/29/06,5,1,15,50,230,Y,N,N,N,Y,N,Y,N,N,N,N,1,197.022
14384,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,*VERDIENEN SIE DURCH  AUSF‹LLEN VON UMFRAGEN BARES GELD,SCHNELL von zuhause spielend bis zu 6000 Euro verdienen,1/24/06,1/25/06,1,1,20,5,199,Y,N,N,N,Y,N,N,N,N,N,N,1,197.022
14386,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!,,1/24/06,1/24/06,0,9,125,249.99,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14387,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,APPLE iPod mini 6GB GREEN MP3 WAV NEU+OVP,,1/24/06,1/31/06,7,1,7589,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
14394,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,APPLE iPod mini 6GB PINK MP3 WAV NEU+OVP,,1/24/06,1/29/06,5,1,7589,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
14395,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"iPod Model A1059, 20 GB",,1/24/06,1/31/06,7,1,74,1,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14396,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod PC + Mac  30 GB  Weiﬂ/Silber,,1/24/06,1/29/06,5,1,9,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,263.459
14397,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20G 20GB Farbdisplay Fotos + Tasche B-Ware,,1/24/06,1/29/06,5,1,11649,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14399,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod Photo20GB Neu OVP+Monster FM Transmitter+Lederetui,,1/24/06,1/31/06,7,1,2,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14400,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple Ipod 3G 20GB (defekt),,1/25/06,2/4/06,10,1,27,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,207.358
14402,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"Apple iPod Video 30GB weiﬂ, NEU in versiegelter OVP",,1/26/06,2/5/06,10,1,48,1,0,N,Y,N,N,N,N,N,N,N,Y,Y,1,263.459
14404,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Video MP3-Player 30 GB (5. G.) schwarz Neu!,,1/24/06,1/25/06,1,1,48,180,269,Y,N,N,N,N,N,N,N,N,N,N,1,263.459
14407,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 30GB 7500 songs schwarz  Neu OVP,,1/25/06,2/1/06,7,1,0,250,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14408,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE I POD 20GB - NEU OVP!!!,,1/25/06,1/30/06,5,1,2,1,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14410,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB +OVP+Restgarantie+Silicontasche,,1/25/06,1/25/06,0,9,36,249,0,N,Y,N,N,N,N,N,N,N,N,N,1,263.459
14411,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,iPod mini 6GB 1500 Songs PC + Mac blau OVP,,1/27/06,1/30/06,3,1,58,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,197.022
14412,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20 GB PC + Mac,,1/28/06,1/29/06,1,1,117,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,207.358
14416,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod MP3 Player 30GB f¸r Mac und Windows,,1/26/06,2/5/06,10,1,14224,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14418,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Neuwertiger Apple iPOD Video 30 GB ! Rechnung OVP!,,1/25/06,1/30/06,5,1,70,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,263.459
14419,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB 4. Generation mit Zubehˆr,,1/25/06,1/28/06,3,1,98,1,230,Y,N,N,N,N,N,Y,N,N,N,N,1,207.358
14420,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Ipod mini 6GB,,1/25/06,1/30/06,5,1,129,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.022
14421,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"Schˆner iPod 30 GB Black Edition m. Ledertasche, Apple",Originalverpackt und unbenutzt mit Garantie DOPPELKAUF,1/26/06,2/5/06,10,1,1797,249.99,0,N,Y,N,N,Y,N,Y,N,N,N,Y,1,263.459
14422,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB! Mac + PC 5000 SongsUSB-Kabel wie neu,,1/25/06,1/28/06,3,1,19,185,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14423,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,apple iPod photo / 30 GB / neu / ovp / generation 2005,,1/25/06,2/8/06,14,7,1556,239.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14425,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20 GB PC + Mac,,1/25/06,1/26/06,1,1,713,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14426,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB Neu iPod (4G) MP3 Player for PC + MAC,,1/25/06,2/24/06,30,7,7171,239.99,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14428,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!,,1/25/06,1/27/06,2,9,125,249.99,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14430,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20 GB Weiﬂ,,1/25/06,1/26/06,1,1,1317,168.99,170,Y,N,N,N,Y,N,N,N,N,N,N,1,207.358
14432,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,**Neuer Apple I-Pod Photo 30GB Color Dock & Firewire**,UNIKAT / Mercedes - DaimlerChrysler Edition / Gravur !,1/26/06,2/5/06,10,1,263,1,0,N,N,N,Y,Y,N,Y,N,N,Y,N,1,263.459
14433,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Ipod Photo / Foto  20GB  mit Zubehˆr 4 Generation,,1/26/06,1/29/06,3,1,12,1,275,Y,N,N,N,Y,N,Y,N,N,Y,N,1,207.358
14439,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod MP3 Player Photo 60GB hier mit IPOD Netzteil,"Sofort lieferbar,bei Nachnahmeversand sogar noch heute*",1/26/06,1/30/06,4,9,15938,329,0,N,N,N,N,N,N,N,N,N,N,N,1,207.358
14441,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple ipod mini 30 GB weiﬂ 7500 songs PC+Mac * NEU *,,1/26/06,2/2/06,7,1,48,230,300,Y,N,N,N,Y,N,N,N,N,Y,N,1,263.459
14442,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,IPOD Photo '' U2 Edition'' 20GB LIMITIERT - AUSVERKAUFT,incl. Kamera Adapter und TV AV-Kabel,1/26/06,2/5/06,10,1,94,1,0,N,Y,N,N,Y,N,N,N,N,Y,N,1,207.358
14443,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Ipod 30GB-Neu+OVP,,1/26/06,1/30/06,4,9,37,290,0,N,N,N,N,Y,N,N,N,N,N,N,3,263.459
14444,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod U2 Special Edition mit Garantie,,1/26/06,2/5/06,10,1,141,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,207.358
14445,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Ipod Photo 30 Gb Mp3 30Gb OVP TOP Apple,,1/26/06,2/2/06,7,1,99,1,245,Y,N,N,N,Y,N,N,N,N,N,N,1,263.459
14447,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Video 30 GB 5 Generation. 100% in Ordnung.,,1/26/06,1/29/06,3,1,37,1,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14448,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod von Apple 20 GB - 3.Gen.  Fast neu!           (29),Der Klassiker mit Touch- & Clickwheel -  3 Monate jung,1/26/06,1/27/06,1,1,97,222,255,Y,N,N,N,Y,N,N,N,N,N,N,1,207.358
14449,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,iPod mini 6GB NEU OVP EINGESCHWEIﬂT + GARANTIE,,1/26/06,2/5/06,10,1,39,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.022
14450,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB 4.Generation Guter Zustand,,1/26/06,1/27/06,1,1,93,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,207.358
14451,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB 4.Generation Guter Zustand,,1/27/06,1/28/06,1,1,93,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,207.358
14452,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod 4G 20 GB, absolut Neuwertig!!",Der iPod ist ein Reparaturaustauschger‰t als wie neu.,1/26/06,2/5/06,10,1,73,1,0,N,N,N,N,Y,N,N,N,Y,N,N,1,207.358
14453,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod Photo 30GB OVP,Super Zustand mit viel Zubehˆr und Garantie,1/26/06,1/29/06,3,1,0,1,0,N,Y,N,N,Y,N,Y,N,Y,N,N,1,263.459
14454,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod Video 30GB OVP Weiss,Wie NEU!!! Und mit Garantie,1/26/06,1/29/06,3,1,0,1,0,N,Y,N,N,Y,N,Y,N,Y,N,N,1,263.459
14457,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehˆr,,1/26/06,1/31/06,5,1,42,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14458,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,APPLE iPod video 30 GB schwarz OVP,,1/26/06,2/5/06,10,1,132,1,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14460,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 3. Generation 20 GB,,1/26/06,1/29/06,3,1,184,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,207.358
14463,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod Special Editition U2 Neu(wertig)! Mit Garantie!,,1/26/06,2/5/06,10,1,104,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,207.358
14464,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple - ipod Video 30 GB - schwarz // NEU/OVP !,,1/26/06,2/5/06,10,1,164,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,263.459
14465,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB PHOTO MP3-Player,,1/26/06,2/5/06,10,1,95,1,249,Y,N,N,N,N,N,Y,N,N,N,N,1,207.358
14471,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB 4. Generation mit OVP und Restgarantie,,1/26/06,2/5/06,10,1,266,1,222,Y,N,N,N,N,N,Y,N,N,N,N,1,207.358
14477,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Video - 30 GB - 5.Generation - TOP - weiss,,1/27/06,2/3/06,7,1,755,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,263.459
14480,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,IPod U2 20GB voll mit Hip Hop Musik... TOP!! Wie NEU!,Very Limited Edition+ ¸ber 500  Hip Hop Tracks drauf...,1/27/06,2/6/06,10,1,2,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,207.358
14483,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!,,1/27/06,1/27/06,0,9,125,249.99,0,N,N,N,N,N,N,N,N,N,N,N,1,263.459
14486,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Video - 30 GB - weiﬂ - NEU & OVP - 5. Gen.,,1/28/06,2/4/06,7,1,12,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,263.459
14487,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Ipod mini 6gb Blau mit karton in sehr guten zustand,,1/27/06,2/1/06,5,1,6,1,0,N,Y,N,N,N,N,N,N,N,N,N,1,197.022
14488,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod Video 30 GB Schwarz 5. Generation Neu OVP,,1/28/06,2/4/06,7,1,99,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,263.459
14492,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod U2 Special Edition mit Farbdisplay 20 GB,,1/27/06,2/6/06,10,1,456,1.99,0,N,N,N,N,N,N,Y,N,N,N,N,1,207.358
14493,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod MP3 Player 20GB USB Kabel und Kopfhˆrer -3,,1/27/06,2/6/06,10,9,15970,199,0,N,N,N,N,Y,N,N,N,N,N,N,2,207.358
14495,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple ipod 30GB PHOTO Foto mp3-Player *wie NEU* i-pod,,1/27/06,1/30/06,3,1,121,1,0,N,N,N,N,Y,N,Y,N,Y,N,N,1,263.459
