auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg
11600,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB Silber 2.Generation - wie neu,,11/13/05,11/20/05,7,1,142,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,180.8,197.022,0
11603,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Samsung YH-920 GS 20GB Mp3-Player∞Radio∞LED∞Record∞Neu!,Napster Edition∞Line-IN∞FM-Rec∞Voice-Rec∞∞WOW Surround!,11/11/05,11/18/05,7,2,2311,199,0,N,Y,N,Y,Y,N,Y,N,Y,Y,Y,10,199,207.358,0
11606,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Die letzten-Apple iPods mini 6 GB Silber-zum Superpreis,,11/11/05,11/15/05,4,9,157,229,0,N,N,N,N,N,N,N,N,N,N,N,1,229,197.022,1
11607,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"APPLE iPod PHOTO, 20 GB  NAGELNEU",,11/11/05,11/14/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,243,207.358,1
11610,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB! Neu! OVP!,,11/11/05,11/13/05,2,1,148,270,300,Y,N,N,N,Y,N,N,N,Y,N,N,1,300,263.459,1
11614,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple ipod wie neu mit 2 Taschen US Version 20GB 4.G,,11/11/05,11/15/05,4,1,16,150,200,Y,N,N,N,Y,N,N,N,N,N,N,1,200,207.358,0
11619,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"iPOD U2 Special Edition, FARBDISPLAY","TOP-----Nigel, Nagel Neu,---TOP Garantie bis 26.08.2006",11/11/05,11/16/05,5,1,16,1,0,N,N,N,N,N,N,N,N,Y,N,N,1,290.99,207.358,1
11620,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE IPOD 20GB MIT FARBDISPLAY,,11/11/05,11/16/05,5,9,0,269,0,N,N,N,N,N,N,N,N,N,N,N,150,269,207.358,1
11622,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20 GB 7 Monate mit AppleCare noch 17 Mon. Garantie,Sehr gut erhalten Neupreis 361 EUR 17 Mon. Tel.-Support,11/11/05,11/18/05,7,1,74,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,200.51,207.358,0
11624,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB Neu iPod (3G)  MP3 Player for PC + MAC,,11/11/05,11/21/05,10,1,6969,1,230,Y,N,N,N,Y,N,Y,N,N,N,N,1,231,207.358,1
11627,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB Neu iPod (3G)  MP3 Player for PC + MAC,,11/11/05,11/16/05,5,1,6969,1,230,Y,N,N,N,Y,N,Y,N,N,N,N,1,189,207.358,0
11629,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple ipod neu 20 GB !!!!!,,11/12/05,11/19/05,7,1,29,150,0,N,N,N,N,Y,N,N,N,N,Y,N,1,223.22,207.358,1
11630,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod Photo 20 GB Color, 5.Generation, OVP!!!",,11/11/05,11/18/05,7,1,13,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,246.57,207.358,1
11631,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod Photo 20 GB Color, 5.Generation, OVP!!!",,11/11/05,11/18/05,7,1,13,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,241,207.358,1
11633,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB - 4.Generation / Neuware,,11/11/05,11/14/05,3,1,6,100,0,N,N,N,N,Y,N,N,N,N,N,N,1,226.75,207.358,1
11634,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 5G. Video 30GB SCHWARZ ODER WEISS *NEUHEIT*,,11/12/05,11/22/05,10,9,4745,318.9,0,N,N,N,Y,Y,N,N,N,N,N,N,29,318.9,263.459,1
11635,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,232,263.459,0
11637,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,231,263.459,0
11638,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,232,263.459,0
11639,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,226,263.459,0
11640,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,241,263.459,0
11641,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB,,11/12/05,11/15/05,3,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,231,263.459,0
11643,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,iPod Photo 30 GB mit viel Zubehˆr und Garantie 3/06,iSkin Case + OVP Fernbedienung + iTrip + sehr laut(USA),11/12/05,11/19/05,7,1,124,1,260,Y,N,N,N,Y,N,Y,N,N,N,N,1,223.22,263.459,0
11645,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,IPod Nano 2GB schwarz black mp3-player NEU OVP,,11/13/05,11/20/05,7,1,129,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,186.42,197.862,0
11647,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple IPod 20GB Nagelneu OVP,,11/12/05,11/19/05,7,1,184,1,300,Y,N,N,N,N,N,Y,N,N,N,N,1,221,207.358,1
11649,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,iPod Photo 30 GB Model 2005 OVP ab 1ˇ fast wie neu Foto,,11/12/05,11/15/05,3,1,100,1,289,Y,N,N,N,N,N,N,N,N,N,N,1,220,263.459,0
11650,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,apple ipod 20 GB / farbdisplay / 4. Generation / neu /,,11/12/05,11/19/05,7,9,1407,239.99,0,N,N,N,N,Y,N,N,N,N,N,N,10,239.99,207.358,1
11655,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB GR‹N - NEU/OVP/Rechnung/Garantie,,11/12/05,11/17/05,5,1,1636,1,0,N,N,N,N,N,N,N,N,N,N,N,1,211,197.022,1
11656,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie,,11/12/05,11/22/05,10,1,1636,1,0,N,N,N,N,N,N,N,N,N,N,N,1,212.01,197.022,1
11657,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie,letzte Chance f¸r Interessenten....!! RESTBESTAND !!,11/12/05,11/22/05,10,9,1636,227,0,N,Y,N,N,Y,N,N,N,N,N,Y,30,227,197.022,1
11658,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB," APPLE iPOD VIDEO, 30 GB, neuste Generation, weiﬂ !!!",Original verschweiﬂt mit Rechnung!,11/12/05,11/12/05,0,9,171,275,0,N,N,N,N,Y,N,N,N,N,N,Y,1,275,263.459,1
11664,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,ipod mini 6 GB silber + Dock Connector & Garantie,,11/12/05,11/13/05,1,1,19,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,176,197.022,0
11669,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod Mini 6 GB,,11/13/05,11/13/05,0,1,126,150,200,Y,N,N,N,N,N,N,N,N,N,N,1,,197.022,0
11672,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 30 GB Photo,,11/13/05,11/20/05,7,1,10,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,195,263.459,0
11673,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,Apple iPod Nano 4 GB * Weiss * Neu / Ovp ! Superpreis!,,11/15/05,11/16/05,1,9,43,209,0,N,N,N,N,Y,N,Y,N,N,N,N,1,209,196.22,1
11676,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB - Orginalverpackt!! -,,11/13/05,11/20/05,7,1,35,50,0,N,N,N,N,N,N,Y,N,N,Y,N,1,235.71,207.358,1
11677,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30GB + Crumpler-Ipod-Tasche!!,,11/13/05,11/20/05,7,1,342,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,191,263.459,0
11678,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,ipod photo 30GB Garantie+Rechnung,,11/13/05,11/20/05,7,1,55,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,246.51,263.459,0
11680,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"APPLE iPod Photo der 4. Generation - 30 GB, Farbdisplay",,11/13/05,11/20/05,7,1,179,1,0,N,N,N,N,N,N,N,N,N,N,N,1,260,263.459,0
11681,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB mit viel Zubehor OVP.,,11/13/05,11/13/05,0,1,193,1,200,Y,N,N,N,Y,N,Y,N,N,Y,N,1,200,207.358,0
11682,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple Ipod 20 GB 4.Generation,,11/13/05,11/14/05,1,1,44,1,200,Y,N,N,N,Y,N,N,N,N,N,N,1,200,207.358,0
11686,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod mini 6 GB silber/Top Zustand in OVP+Garantie,,11/13/05,11/20/05,7,1,36,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,182.57,197.022,0
11688,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod  20 GB  noch Garantie,,11/13/05,11/20/05,7,1,673,199,0,N,N,N,N,N,N,N,N,N,N,N,1,201,207.358,0
11691,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20gb mit Farbdisplay -  wie Neu & OVP,nur 3 Monate alt - mit Schutzfolie & Tasche & Ladeger‰t,11/13/05,11/18/05,5,1,170,1.99,249,Y,N,N,N,Y,N,Y,N,N,N,N,1,236,207.358,1
11697,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB nicht mehr im Handel erh‰ltlich,,11/13/05,11/20/05,7,1,11,1,0,N,N,N,N,N,N,N,N,N,N,N,1,137.8,207.358,0
11699,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Niegelnagelneuer Apple Ipod Photo mit 20GB, Farbdisplay",,11/13/05,11/20/05,7,1,20,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,241,207.358,1
11705,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple IPod Photo 30 GB,mit KFZ Ladekabel inkl.Funk¸bertragung ans Autoradio,11/13/05,11/20/05,7,1,87,1,239,Y,N,N,N,N,N,Y,N,N,N,N,1,206,263.459,0
11707,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20 GB (4.Gen.) NEU und OVP TOPZUSTAND!!!!,,11/13/05,11/23/05,10,1,69,1,0,N,Y,N,N,N,N,N,N,N,N,N,1,260.11,207.358,1
11708,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod Photo 30 GB NEU viel Zubehˆr,,11/13/05,11/20/05,7,1,7,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,291,263.459,1
11709,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20GB 4G  TOP + OVP mit NEUEN IPOD KOPFH÷RERN,MIT NEUESTER SOFTWARE,11/13/05,11/16/05,3,1,376,1.99,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,201,207.358,0
11710,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod U2 Spezial Edition,neu & Orginal verpackt 20 GB 4. Generation f¸r Mac + PC,11/18/05,11/28/05,10,1,1,100,0,N,N,N,N,N,N,Y,N,N,Y,N,1,272.2,207.358,1
11712,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,20GB iPod mit Farbdisplay plus PhotoDock -fast neu-,,11/13/05,11/20/05,7,1,13,1,260,Y,N,N,N,Y,N,Y,N,N,N,N,1,251.1,207.358,1
11714,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod - 20GB - 4.Generation - OVP,,11/13/05,11/20/05,7,1,315,1,0,N,N,N,N,N,N,N,N,N,N,N,1,165,207.358,0
11715,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,"ipod mini 6GB, silber++++++++NEU + OVP+++++++++++",,11/13/05,11/20/05,7,1,398,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,199.03,197.022,1
11719,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB 4G mit OVP - neuwertig -,Hervorragendes Ger‰t!,11/13/05,11/20/05,7,1,14,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,176.56,207.358,0
11722,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 3. Generation 20 GB viel Zubehˆr + iTrip,,11/13/05,11/20/05,7,1,148,1,0,N,N,N,N,N,N,N,N,N,N,N,1,211,207.358,1
11725,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,"Apple iPod mini 6GB, blau, neu, OVP",,11/14/05,11/21/05,7,1,22,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,201,197.022,1
11728,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod Mini 6GB Silver OVP eingeschweiﬂt,,11/14/05,11/21/05,7,1,25,130,0,N,N,N,N,N,N,N,N,N,N,N,1,201,197.022,1
11729,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB (4. Generation - Photo iPod),,11/15/05,11/20/05,5,1,19,100,0,N,N,N,N,N,N,N,N,N,Y,N,1,174,207.358,0
11731,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod Color Farbdisplay 20 GB - Apple-Garantie u. Rechn.,,11/14/05,11/21/05,7,1,78,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,220,207.358,1
11734,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB mit viel Zubehor OVP.,,11/14/05,11/21/05,7,1,193,1,200,Y,N,N,N,Y,N,Y,N,N,Y,N,1,164,207.358,0
11736,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple 30 GB iPod 3.GEN inkl Neuer Akku !,,11/14/05,11/21/05,7,1,3857,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,181.99,263.459,0
11737,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple IPOD 20 GB MAC und PC, 4. Generation, 1. Jahr alt",,11/14/05,11/24/05,10,1,761,1,0,N,N,N,N,N,N,N,N,N,N,N,1,182.52,207.358,0
11740,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod 20GB 4.Generation  in OVP - neuwertig !!!,,11/14/05,11/19/05,5,1,13,150,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,203.22,207.358,0
11741,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple 20 GB iPod 4.Gen Click Wheel,,11/14/05,11/21/05,7,1,3857,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,198,207.358,0
11743,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple IPOD 20 GB    Top Zustand,Remote Fernbedienung---Garantie!!!!!---und viel Zubehˆr,11/14/05,11/24/05,10,1,48,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,211,207.358,1
11744,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20 GB PC+Mac ---VOLL---,,11/14/05,11/17/05,3,1,250,329,379,Y,N,N,N,Y,N,Y,N,N,N,N,1,,207.358,0
11747,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod  Video 30 GB  weiss Neu in OVP,,11/14/05,11/18/05,4,1,41,280,295,Y,N,N,N,N,N,N,N,N,N,N,1,295,263.459,1
11748,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 30GB White Neu&Orginalverpackt 5. Generation,,11/14/05,11/24/05,10,1,606,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,301,263.459,1
11751,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo 20GB - NEUWARE (Verschweisst)!!!!!!!!!,,11/14/05,11/19/05,5,1,883,1,0,N,N,N,N,N,N,N,N,N,N,N,1,224.11,207.358,1
11752,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB 4.Generation mit Zubehˆr (inkl. Dock),,11/14/05,11/21/05,7,1,83,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,170,207.358,0
11753,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,APPLE I POD VIDEO 30 GB BLACK,,11/14/05,11/16/05,2,9,221,285,0,N,N,N,N,N,N,N,N,N,N,N,1,285,263.459,1
11755,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple iPod mini 6GB silver,,11/14/05,11/19/05,5,1,471,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,103.99,197.022,0
11757,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Ipod mini mit 6 GB Umfangreiches Zubehˆr,"Isee-H¸lle, Air Click FunkFB, Air-Play FM Transmitter",11/17/05,11/27/05,10,1,22,1,280,Y,N,N,N,Y,N,Y,N,N,Y,N,1,202,197.022,1
11759,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,NEW IPOD MINI 6GB APPLE PIMP PINK GARANTIE  PHAT ERA,,11/15/05,11/25/05,10,1,22,150,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,202.5,197.022,1
11761,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie,,11/14/05,11/24/05,10,1,1654,1,0,N,N,N,N,N,N,N,N,N,N,N,1,211.67,197.022,1
11762,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie,,11/14/05,11/21/05,7,1,1654,1,0,N,N,N,N,N,N,N,N,N,N,N,1,214.01,197.022,1
11765,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,FAST NAGELNEUER APPLE IPOD 20GB MIT FARBDISPLAY,,11/15/05,11/20/05,5,1,19,200,0,N,N,N,N,N,N,Y,N,N,Y,N,1,212.11,207.358,1
11766,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod mit 30 GB (Photo) - Generation 2005,,11/14/05,11/21/05,7,1,18,189,259,Y,N,N,N,Y,N,N,N,N,N,N,1,228,263.459,0
11767,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,APPLE iPod nano 2GB DE,,11/14/05,11/24/05,10,1,875,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,170,197.022,0
11769,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,ipod 20GB Farbdisplay + itrip und contour showcase,"inkl. Originalrechnung!! 3 Monate alt, Zustand wie neu.",11/15/05,11/20/05,5,1,28,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,237,207.358,1
11770,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Ipod 20 GB 3. Generation Akku neu,,11/15/05,11/22/05,7,1,96,1,0,N,N,N,N,N,N,N,N,N,N,N,1,152.5,207.358,0
11771,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Nigelnagelneuer eingeschweiﬂter iPod mit 20 GB !!!,,11/15/05,11/22/05,7,1,40,1,0,N,N,N,N,N,N,N,N,N,N,N,1,226,207.358,1
11773,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple Ipod 4G. 30 GB (Foto),,11/15/05,11/22/05,7,1,322,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,216,263.459,0
11775,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple IPOD MP3 Player 20GB mit USB Kabel sonst nackt,,11/15/05,11/23/05,8,9,14508,169,0,N,N,N,N,N,N,N,N,N,N,N,1,169,207.358,0
11780,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod 20GB, Farbdisplay, 1 Monat alt",,11/15/05,11/20/05,5,1,119,1,0,N,N,N,N,N,N,N,N,N,N,N,1,221.99,207.358,1
11781,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,Apple iPod nano 4GB weiﬂ neu *OVP,,11/15/05,11/22/05,7,1,2,1,0,N,N,N,N,N,N,N,N,N,N,N,1,207,196.22,1
11782,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Video/Photo/mp3-Player 30GB Pioneer Limitet,,11/15/05,11/25/05,10,1,200,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,294,263.459,1
11785,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,"Apple iPod 20 GB, 4. Generation, OVP mit Zubehˆr",,11/15/05,11/25/05,10,1,29,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,231.01,207.358,1
11790,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple IPOD MP3 Player 20GB mit FIREWARE Kabel,,11/15/05,11/20/05,5,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,1,134,207.358,0
11791,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"ipod video, 30GB, schwarz, neu",,11/15/05,11/16/05,1,1,129,179,0,N,N,N,N,N,N,N,N,N,N,N,1,298,263.459,1
11793,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod Photo / 5 Gereration / 20GB 10Mon.Gravis Gar,,11/15/05,11/16/05,1,1,236,1,260,Y,N,N,N,Y,N,Y,N,N,N,N,1,260,207.358,1
11799,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,Die letzten-Apple iPods mini 6 GB Silber-zum Superpreis,,11/16/05,11/18/05,2,9,159,229,0,N,N,N,N,N,N,N,N,N,N,N,1,229,197.022,1
11800,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod Photo 20 GB mit Farbdiplay und Zubehˆr 20GB,neuwertig,11/17/05,11/20/05,3,1,67,1,0,N,N,N,N,Y,N,Y,N,Y,Y,N,1,271,207.358,1
11806,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,iPod mini 6GB pink,,11/16/05,11/23/05,7,7,2320,222,0,N,N,N,N,Y,N,N,N,N,N,N,1,222,197.022,1
11812,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod 30GB White Neu&Orginalverpackt!!!AB 1 EURO,,11/17/05,11/27/05,10,1,12,1,280,Y,Y,N,N,Y,N,N,N,Y,Y,N,1,284.51,263.459,1
11813,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple Ipod Photo 20GB mit Farbdisplay wie NEU!!!,,11/16/05,11/21/05,5,1,25,1,229,Y,N,N,N,Y,N,N,N,N,N,N,1,233.4,207.358,1
11814,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB nagelneu und originalverpackt,,11/16/05,11/23/05,7,1,226,1,0,N,N,N,N,N,N,N,N,N,N,N,1,242.01,207.358,1
11816,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,iPod mini 6 GB Blue,,11/17/05,11/27/05,10,1,28,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,166,197.022,0
11817,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,iPod 20GB 4.Generation Top Zustand + Zubehˆr,,11/20/05,11/27/05,7,1,75,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,180.28,207.358,0
11818,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod - 4. Gen - mit allem Zubehˆr,,11/16/05,11/23/05,7,1,74,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,200,207.358,0
11820,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,iPod 30 GB + Dock + Zubehˆr. Gebraucht!,,11/16/05,11/21/05,5,1,280,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,160.75,263.459,0
11821,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,APPLE iPod 20GB 4G TOP + OVP MIT NEUESTER SOFTWARE,,11/17/05,11/19/05,2,1,225,1,199,Y,N,N,N,N,N,Y,N,N,Y,N,1,199,207.358,0
11822,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,iPod 30GB+itrip+zubehˆrz verkaufe.o.tausch g.Razr V3BL,,11/16/05,11/23/05,7,9,22,265,0,N,N,N,N,N,N,N,N,N,N,N,1,265,263.459,1
11824,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,"!!NEU IPOD VIDEO 6.GEN. 30 GB , VERSCHWEIST SCHWARZ NEU",,11/16/05,11/21/05,5,1,62,1,0,N,N,N,N,Y,N,N,N,Y,N,N,1,290,263.459,1
11825,Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,Apple iPod Photo 30 GB (30GB),"Incl. Garantie, R¸ckgaberecht und Support!",11/16/05,11/23/05,7,1,130,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,231,263.459,0
11830,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple iPod,,11/18/05,11/25/05,7,1,59,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,222.39,207.358,1
11838,Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,Apple ipod 20GB Weiss/Chrom mp3 Player 4. Generation,BEI SOFORTKAUF 169ˇVERSANDFREI!!! Innerhalb Deutschland,11/17/05,11/27/05,10,1,393,1.99,169,Y,N,N,N,Y,N,Y,N,N,N,N,1,185.52,207.358,0
11842,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,I Pod nano   4GB   Weiss   Neu  und  Orginalverpackt,,11/17/05,11/27/05,10,1,196,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,221,196.22,1
